Age,Gender,Avg_Daily_Screen_Time_hr,Primary_Device,Exceeded_Recommended_Limit,Educational_to_Recreational_Ratio,Health_Impacts,Urban_or_Rural
7.880803250075112,Female,6.091691117555819,Smartphone,True,0.5280769368577393,None,Urban
15.173467789008939,Male,5.534180369843222,,True,0.4938875926869013,Poor Sleep,Urban
11.750128779920953,Female,4.894595523951775,Laptop,True,0.36805738352103995,"Poor Sleep, Eye Strain, Obesity Risk",Rural
15.463776623051832,Female,5.056185338603984,TV,True,,None,Rural
16.29606589989965,Female,5.463400430471546,Smartphone,True,0.49518479275762295,Anxiety,Urban
10.638071998693366,,3.861063168771598,Smartphone,False,0.45999037142758664,None,Rural
10.91833961346823,Male,,Smartphone,True,0.3507676035171322,"Poor Sleep, Eye Strain, Anxiety",Urban
17.211507518091143,Female,5.406300444765933,Smartphone,True,0.38286615399802015,Obesity Risk,Rural
,Male,,Smartphone,True,0.48126584416087936,None,Urban
,Female,4.4369689648381545,TV,True,0.30053011749727265,Poor Sleep,Urban
15.131319567274321,Female,6.140617773298216,TV,True,0.3159515242291315,,Rural
,Female,5.412528610765856,TV,True,0.3335801299077579,Poor Sleep,Urban
15.964606454554648,,3.8818802073796688,Laptop,True,0.3351400588883662,Poor Sleep,Rural
8.956583685825827,Female,3.778818339669002,Laptop,False,0.5817856528949236,"Poor Sleep, Eye Strain, Anxiety",Urban
14.968911640986018,Female,4.773898869536362,Smartphone,False,0.4237365752864325,Poor Sleep,Urban
11.671209719123695,Male,5.688851476967228,Smartphone,True,0.3827487313361682,None,Rural
14.92637932231755,Male,4.427817813858931,Smartphone,True,0.43614785058876515,None,Rural
14.014801480497269,Male,6.4702701833979805,Smartphone,False,0.5199245497238593,"Poor Sleep, Eye Strain",
12.79636574229005,Female,,,False,0.40060742418210676,"Poor Sleep, Anxiety",Urban
15.897848626180481,Female,4.469695134103967,TV,True,0.32361285019341074,Anxiety,Urban
16.331676586891327,Male,5.269708141925447,Tablet,True,0.3019097438190242,"Eye Strain, Obesity Risk",Urban
9.292432656618084,Male,2.971129039391427,TV,False,0.5510297197488098,None,Urban
9.465372677129023,Male,,Smartphone,True,0.49565315544555627,,Urban
8.064608712242764,Female,5.446179843309152,TV,True,0.47303228127353714,"Poor Sleep, Eye Strain",Rural
12.292125423163029,Male,,TV,True,0.3759361147527212,"Poor Sleep, Eye Strain",
11.47247867318429,Male,2.460812508410963,TV,True,,"Poor Sleep, Eye Strain, Anxiety",Urban
16.590723946464134,Male,3.9151199924719395,Smartphone,True,0.35713545879911673,"Poor Sleep, Anxiety, Obesity Risk",
7.45936049738231,,6.195428641136389,Smartphone,True,0.4515102972088619,Poor Sleep,Urban
18.1281048034164,Male,5.205300887727153,TV,True,0.3152603333897465,Obesity Risk,Urban
12.793990510010646,Female,3.826659529340324,Smartphone,,0.36326319332807855,None,Urban
16.493299533074865,Female,2.8427359402818038,TV,False,0.48099346104952145,Eye Strain,Rural
16.41926513585208,Female,3.979796183460388,Smartphone,True,0.3437583623048936,Poor Sleep,Rural
15.906562049215031,Female,4.213220942715536,Smartphone,True,0.32027353152616556,Poor Sleep,Urban
11.628393850195836,Female,3.4322014407510673,Smartphone,True,0.351855629447435,,Urban
13.26428539779367,Male,3.2815167235436697,Smartphone,True,0.4464294008234056,"Poor Sleep, Eye Strain",Rural
10.774216778026553,Female,5.589491844371724,Tablet,True,0.4017879539504288,"Poor Sleep, Eye Strain",Rural
10.646645947459868,,6.592318591202237,Laptop,True,0.31821231104977415,None,Rural
10.9562339563376,Female,,TV,True,0.3527014315847918,"Poor Sleep, Eye Strain",Rural
9.844614872137123,Male,6.926603540501203,Smartphone,True,0.4473716604850273,Eye Strain,Urban
16.609505658560575,Male,3.4888776224452904,TV,True,0.33107645299594224,Poor Sleep,Urban
,,6.260471317580487,,True,0.34567974440544386,Eye Strain,Urban
,Female,0.0,,True,0.402860329443036,None,Urban
,Male,3.7553405683776844,Smartphone,True,0.5348191760304802,"Poor Sleep, Obesity Risk",Rural
12.877693034175243,Male,,Smartphone,True,0.39991906530658033,"Poor Sleep, Anxiety",Urban
16.984610188664817,Female,4.870055799310454,Smartphone,True,,"Eye Strain, Anxiety",Urban
11.530389088721343,Female,2.8041371368819075,TV,True,0.2797276183730265,None,Urban
17.141303743750974,Male,5.398425617174093,Laptop,True,0.43174127433176857,"Poor Sleep, Eye Strain",Rural
9.292998252297494,Female,5.142474653250087,Smartphone,True,,"Anxiety, Obesity Risk",Urban
,Female,6.421028807341645,TV,True,0.39125745424565,None,Urban
15.409213764303722,,,Laptop,True,,None,
15.318164730519408,Female,3.7931698535784353,Smartphone,True,0.37680663926685853,None,Rural
12.003613586900501,Female,4.69336726088715,TV,True,0.459175141766044,Poor Sleep,Urban
13.730897351590794,Male,3.405721001801444,Smartphone,True,0.28463051078056834,"Poor Sleep, Obesity Risk",Urban
,,1.3628832741049486,Smartphone,True,0.41820299374590014,None,Urban
15.962447013750655,Female,6.42811995923193,Smartphone,False,,Poor Sleep,Urban
7.62829654286269,Female,8.08752412784469,Tablet,True,0.5527194913520108,None,Urban
8.571620750504637,Male,,TV,,0.6015823821113443,"Poor Sleep, Eye Strain, Obesity Risk",Urban
17.859465618058557,Male,4.495528811330782,Smartphone,False,0.3915838404587978,Eye Strain,Rural
13.0109914892058,Male,4.681302373764625,TV,True,0.32571179641098547,Poor Sleep,Urban
17.043520197555267,Male,3.5287511769398043,Laptop,True,0.3883630992447814,,Urban
10.794790958914248,,2.4006582997517216,Tablet,,0.36868533068548864,None,Urban
,Male,4.8095827279428525,TV,True,0.43026945346327244,Obesity Risk,Urban
12.261334742727424,Female,4.067476976189112,TV,True,0.32765333131847,"Poor Sleep, Anxiety",Urban
14.540407496675899,Female,5.426821839561052,Smartphone,False,,Poor Sleep,Urban
15.371095419544856,,7.947464148258805,Smartphone,True,0.4044426897496566,None,Urban
13.896031013721332,Female,3.9501503651726866,TV,True,0.4831229072874414,Eye Strain,Urban
13.984958424220878,Female,4.942617600511356,TV,True,0.38741020570976065,None,Urban
10.486238313074598,Female,2.3826894179787654,TV,True,0.4874422529977297,None,Urban
9.094950910695475,Male,2.505073736423853,Smartphone,True,,Poor Sleep,Urban
14.57753003013779,Female,3.195459556544858,TV,True,0.33911209113921403,"Eye Strain, Anxiety, Obesity Risk",
10.670853692853264,Female,4.475102152101061,TV,True,0.46928629027175944,None,Urban
16.446001264826535,Female,,TV,True,0.3386231949044337,Eye Strain,Rural
10.932732166421854,Male,4.80267071181577,TV,True,0.38795501903048296,None,Rural
16.871572651567117,Male,1.3863525942274726,Smartphone,True,0.4505506999030904,,Urban
18.292440265590212,Female,5.263506275560214,Smartphone,True,0.39070913256654494,None,Rural
9.357907703271636,,5.801106498976878,Smartphone,False,0.43566267935748515,,Urban
17.301833637006382,Male,4.172025685733154,Smartphone,True,0.4063828842970544,None,Rural
8.905502611870766,Male,4.5695751384532155,TV,True,0.44159390149319233,Anxiety,Urban
12.596290572750595,Female,4.768351070457616,Smartphone,,0.3446776544048977,Poor Sleep,Urban
14.035460229894305,,3.097782760121546,TV,True,0.4750624295112394,"Poor Sleep, Eye Strain",Rural
17.22123893881566,Female,5.589676584889775,TV,True,0.3455934317775409,None,Rural
8.004852502243546,Female,,Smartphone,False,0.4310097684705376,Poor Sleep,Rural
8.598479075660327,Male,4.052164203402417,TV,True,0.5130912778994412,Poor Sleep,Rural
12.73232674390056,,6.398456733827734,TV,True,0.3484624650830765,None,Rural
13.059087683491708,Male,5.289257849351242,TV,True,0.37554989529168337,None,Urban
8.79081580541268,Female,3.0550390799618956,TV,True,0.553083193494774,"Eye Strain, Anxiety",Urban
11.965910767099114,Male,2.805928637496298,Smartphone,True,0.3498068019137311,Poor Sleep,Urban
17.042946057373193,Male,5.051567389295085,Smartphone,True,0.4523912141692709,None,Rural
12.837333191641601,Female,3.4839070681819626,Laptop,True,0.4943168819761646,Poor Sleep,Rural
,Male,4.461283994913162,Smartphone,True,0.29877040848188546,Poor Sleep,
14.084388382899728,Female,4.074838172463619,Smartphone,True,,,Urban
12.830966509565572,,3.968620633337169,TV,True,0.3192465821157265,None,Urban
15.356227940458572,Female,5.690636207336651,Laptop,True,0.37761298612290667,"Poor Sleep, Eye Strain, Anxiety",Rural
14.06603818214544,Male,4.908899828413219,Smartphone,False,,"Poor Sleep, Eye Strain",Rural
13.169002598865704,Male,3.0230195889902682,,True,0.401320130260635,None,Urban
11.92759230481101,Female,4.231146750186799,Laptop,True,0.3870360317532339,None,Urban
18.24801283519587,Male,5.194254278750395,TV,False,0.38092336774572777,"Poor Sleep, Obesity Risk",Rural
14.048493825808489,Male,3.8584475918288548,Smartphone,,0.3379865408788428,Poor Sleep,Rural
17.836544488195216,Male,2.175683565676379,Smartphone,False,0.40063903369927484,Poor Sleep,Urban
10.959239404616737,Male,0.6664515725246304,TV,True,0.4541179711238795,Poor Sleep,Urban
14.482940055051714,Female,4.369820811494354,Smartphone,False,0.45416348512764076,"Poor Sleep, Anxiety",Urban
13.092172794665396,Female,5.365219217437485,TV,False,0.44674276928054374,Poor Sleep,Urban
,Female,5.571368242047234,Smartphone,False,0.357033260940986,"Anxiety, Obesity Risk",
11.914520915274279,Male,3.1355350569430795,Laptop,True,0.49563852733829183,None,Urban
,Female,4.156299038557374,,True,0.4135840906359287,Poor Sleep,Urban
8.616783070364905,Female,1.1367433738656294,Laptop,True,0.4473149453090183,None,
12.97828737279648,Female,4.670765921291421,TV,True,,"Poor Sleep, Eye Strain",
10.197499071156122,,,Laptop,True,0.3771844243547029,None,Rural
11.86051058694358,Male,7.415557593418753,Smartphone,True,0.3686428968581589,Poor Sleep,Urban
,Male,5.042809455677152,Tablet,True,0.429604100580879,"Poor Sleep, Obesity Risk",
13.061723649682614,Male,5.297058336552148,TV,True,0.33792697024514223,"Poor Sleep, Eye Strain",Urban
16.479016973164168,Male,5.991840510415022,Smartphone,False,0.3442282111644863,Eye Strain,
12.33540064632663,Female,5.290316992788645,TV,True,0.4238505300834841,"Eye Strain, Obesity Risk",
15.19535943203002,Female,3.9830953055541705,Smartphone,True,0.2883055072002467,None,Urban
14.966125510884968,Male,4.38442586941506,Smartphone,True,0.35514476653962246,,Rural
11.21439970487784,Female,4.384053078781261,Tablet,True,0.308554926770149,None,Urban
,Male,3.629018433584033,Smartphone,True,0.3327088750374456,Poor Sleep,
8.267538473309772,Female,4.633627389729818,TV,True,0.5709238077094585,None,Urban
12.85751720158617,Female,,TV,True,0.41795891841446564,Poor Sleep,Urban
10.454556313396225,Male,3.79953609041772,,True,0.29308079188444996,Poor Sleep,Urban
,Male,5.345670102705523,TV,,0.4355637362927457,"Poor Sleep, Eye Strain",Urban
12.026623975130017,Male,3.7124341500629927,TV,False,0.43675162583120425,None,Rural
10.867902081341514,Male,5.887915172894273,TV,True,0.3264209683380367,,Rural
7.209237464248013,Female,0.0,Smartphone,False,0.5354316399178518,Poor Sleep,Urban
16.92130907999989,Male,5.37377521899094,Laptop,True,0.37823817311749175,"Poor Sleep, Obesity Risk",Urban
11.994164536914834,Male,5.889697604789217,Smartphone,True,0.39140738227554855,None,Urban
9.187839271814918,Female,4.381234089856155,,True,0.4565125212451347,"Poor Sleep, Eye Strain",Rural
10.501250775519761,Male,1.7058782565328383,TV,True,0.4258217153006717,None,Urban
18.495427021271713,Male,4.348892806758753,Smartphone,True,0.3178791537303541,Anxiety,Urban
19.15396565477023,Male,,Laptop,True,0.3431131173754882,Poor Sleep,Rural
16.483585179830335,Male,7.02592839390108,Smartphone,True,0.4120681259695137,"Poor Sleep, Anxiety, Obesity Risk",Rural
11.952169170537514,Male,4.542446468849275,,True,0.4109098075330986,Poor Sleep,Urban
,Male,5.4207532627890185,TV,True,,"Poor Sleep, Eye Strain, Obesity Risk",Rural
12.6784229778138,Male,4.398860198324296,Smartphone,False,0.45125001007859417,None,Urban
11.35019245935745,Male,6.4232152795462305,TV,True,0.5463432896750673,None,Urban
12.166455106660075,Male,3.3217543474091777,TV,False,0.4312480983792105,"Poor Sleep, Eye Strain",Urban
18.05742570604792,,8.242334370154468,,True,0.34647304237676124,None,Urban
13.834531526064495,,2.8304482673176485,TV,True,0.49076311060239397,"Poor Sleep, Eye Strain, Obesity Risk",Rural
7.60249699295227,Male,6.894476301964544,Laptop,True,0.5764143770032716,None,Rural
14.083069526670661,Male,5.269670728496605,Smartphone,True,0.48737636933531997,Poor Sleep,
7.330372680471719,Male,7.564610535619039,,True,0.4399787319036077,"Poor Sleep, Eye Strain, Obesity Risk",Urban
17.928378288306956,Female,5.1111777378268,Smartphone,False,0.5112909643143071,None,Urban
16.220290794792987,Female,3.188780701919762,Smartphone,True,,Poor Sleep,Urban
11.771242822377406,Female,3.304449343238233,Laptop,True,0.45152650918419823,"Poor Sleep, Eye Strain",Rural
14.520035753381096,,5.314222869304213,Laptop,True,0.34035603921233487,Obesity Risk,Urban
8.258093398428931,Male,4.392827247439556,Smartphone,True,0.6021661708499018,Eye Strain,Urban
13.33290310500145,Male,4.683026621885096,TV,,0.47679190420701856,None,Urban
18.46631784543466,Male,2.191765833250105,TV,True,0.4017393691408884,,Urban
10.845576885920998,Male,4.193186832302871,Smartphone,True,0.32803706536809524,"Poor Sleep, Anxiety",Urban
,Male,3.2636406922256898,TV,True,0.3896184122062764,,Rural
9.232883012842349,Male,5.435209581103578,Smartphone,True,0.5939247280346005,None,
7.527142650056096,Female,6.481499365630986,TV,True,0.46933797153184503,Poor Sleep,Rural
15.136388704929146,Female,2.641129005433958,,False,,"Poor Sleep, Obesity Risk",Rural
,Male,4.915375900844104,Smartphone,True,0.45857064249907464,None,Urban
12.826240202592613,Female,6.236168289001352,TV,True,0.48795131456660557,Poor Sleep,Urban
18.33610557527071,Male,3.692300061855358,Tablet,True,0.40038196969692325,"Poor Sleep, Eye Strain, Obesity Risk",Urban
14.390555875001445,Male,5.505882777970984,Smartphone,True,0.35589884910772074,"Eye Strain, Anxiety",
,Male,4.281000185104077,Smartphone,True,0.31960905843648724,,Rural
12.069077749599694,Male,5.082555782585433,Smartphone,True,0.3552662086613054,"Poor Sleep, Eye Strain",Urban
7.979979296347392,Female,4.755366025318173,TV,True,0.619769666321655,Poor Sleep,Urban
8.168884282967669,Female,8.683114847637828,TV,False,,None,Urban
18.640188800640434,Male,,Smartphone,,0.40428066296977766,"Poor Sleep, Eye Strain",Urban
17.539494967013706,Male,2.7197806496462853,Smartphone,,0.32650672379726364,None,Urban
15.714444080185439,,4.910542669863087,Smartphone,True,0.43153560160711596,"Poor Sleep, Anxiety, Obesity Risk",Urban
15.39964196192609,Male,5.6305327630103035,Smartphone,True,0.31778966202461184,Poor Sleep,
10.26562825437971,Female,2.646375183311531,Smartphone,True,0.4395073953447529,Poor Sleep,Rural
11.707641263885536,Male,4.8423390453270745,TV,True,0.41138471104154695,None,Urban
18.599808751256734,Female,3.264812603314694,Smartphone,True,0.45259237092732824,"Eye Strain, Obesity Risk",Urban
9.23781040886066,Female,2.7694452307477064,TV,True,0.5281754657905324,"Poor Sleep, Anxiety",Urban
17.547227442891106,Female,2.2848002867972426,Tablet,True,0.47727616567627507,Poor Sleep,Urban
14.814142259729723,Male,4.847265882368401,Smartphone,False,0.5044069416848082,None,Rural
16.791172210040685,Male,4.054033749393243,,,0.4726588098603231,None,Urban
8.444156484573853,Male,0.7591661883901827,TV,True,0.48081032907083415,,Urban
19.452021454762182,Female,5.681207909833657,TV,True,0.48666728306263607,"Poor Sleep, Obesity Risk",Urban
14.604699523219502,Female,3.7487624915087703,Tablet,True,0.3371721868979925,,Urban
,Male,4.706529367813432,Tablet,True,0.440746301446932,"Poor Sleep, Eye Strain, Anxiety",Urban
17.06629341526457,,4.152560243063275,Smartphone,True,0.37143931102978717,Poor Sleep,Urban
16.293983133391993,Female,4.782155080599631,,True,0.3363793889360786,Poor Sleep,Urban
14.887973968913911,Female,5.130361052624864,Smartphone,False,0.44392242849960756,"Poor Sleep, Obesity Risk",Urban
15.184198460608659,Female,3.4541762955466537,Laptop,True,,None,Urban
17.257216445273663,Female,3.874505600027734,Laptop,False,0.4870074335354146,Eye Strain,Urban
17.77791082032721,Male,3.9002489252972863,Smartphone,True,0.4821014403127688,Obesity Risk,Urban
9.438152373394416,Male,,Smartphone,True,0.4814489036794348,Eye Strain,Urban
13.459186129485325,Female,3.457958831305602,Smartphone,,0.44691291677172085,Poor Sleep,Urban
15.483106900237196,Female,5.231046942769184,Smartphone,True,0.31451156029916844,Poor Sleep,Urban
9.19149059555463,Female,8.916714375390923,Smartphone,False,0.4296345839486023,Eye Strain,Rural
7.5670057170254585,Female,3.017872102388761,Smartphone,True,0.4963668737650067,None,Urban
16.05962286298191,Male,3.8203656412420925,Tablet,,0.500141811280172,None,Rural
7.594131897854999,Female,,Smartphone,True,0.5149996201037255,Eye Strain,Rural
13.511659920797577,Female,,Tablet,,0.317177729942751,Poor Sleep,
7.842157528496391,Female,0.7898205111250456,Tablet,True,0.47231788958305326,None,Urban
14.132568505140371,Male,3.0913463167777446,TV,,0.488103800561064,None,Urban
8.644701283452518,Male,5.373658708162102,Smartphone,True,0.48396692061933877,Poor Sleep,Rural
13.062309772814224,Female,4.7109049283043944,,True,0.4505454214438138,Poor Sleep,
9.767076150548295,Female,2.1871866054659295,,False,0.4270324875174568,"Poor Sleep, Anxiety, Obesity Risk",Rural
10.985543022756243,Male,4.884388329922706,TV,True,,,
8.120137957304518,Female,0.0,Smartphone,True,0.3716435001146285,None,Urban
10.842757529620405,Male,,TV,True,0.32612561223197495,None,
16.932090570578122,Male,4.627875248394447,Smartphone,True,0.42022384431112325,Poor Sleep,Urban
18.469053392101028,,4.712427568360019,,True,0.3779959738009141,None,Rural
,Female,4.649134257215766,Laptop,True,0.37497256842561416,Anxiety,Rural
16.671379394544587,Male,5.241071597601798,TV,True,0.4703374927678988,None,Rural
9.672653968726738,Male,7.077441925916212,Smartphone,True,0.4283052206931842,"Poor Sleep, Eye Strain",Rural
14.544303227626084,Female,5.087156179583147,Smartphone,True,0.3500659138452893,"Anxiety, Obesity Risk",Urban
